,Price
2014-04-27,-0.03210307927495082
2014-04-28,-0.0029332129963899334
2014-04-29,0.00950441276306857
2014-04-30,-0.00112082492714638
2014-05-01,0.03254039497307004
2014-05-02,-0.013910019560965048
2014-05-03,-0.03328190434207623
2014-05-04,-0.005927952576379458
2014-05-05,-0.01169724770642211
2014-05-06,0.003016941285681085
2014-05-07,0.03308653401203143
2014-05-08,-0.012094064949607963
2014-05-09,0.009975062344139696
2014-05-10,0.014365881032547545
2014-05-11,-0.0413808364682452
2014-05-12,0.011542012927054479
2014-05-13,-0.009812870835235077
2014-05-14,0.020050702926941888
2014-05-15,0.01242657026660643
2014-05-16,0.012274045971881309
2014-05-17,-0.0017636684303351524
2014-05-18,-0.005962897526501698
2014-05-19,-0.013774716729615721
2014-05-20,0.09168731696328014
2014-05-21,0.008666941807676354
2014-05-22,0.05441898527004896
2014-05-23,0.005238649592549605
2014-05-24,0.004632310364794501
2014-05-25,0.09586935638808836
2014-05-26,0.020336605890603154
2014-05-27,-0.02044673539518893
2014-05-28,0.0012278547623223446
2014-05-29,-0.011212333566923527
2014-05-30,0.08486888731396158
2014-05-31,0.02547770700636942
2014-06-01,0.03487816531294796
2014-06-02,0.00877192982456143
2014-06-03,0.021205186880244087
2014-06-04,-0.04556319091723937
2014-06-05,0.03333855063390212
2014-06-06,-0.014843986670705966
2014-06-07,0.0019987699876999887
2014-06-08,-0.0010741138560688146
2014-06-09,-0.010291858678955546
2014-06-10,0.01753841378239951
2014-06-11,-0.019219035997559475
2014-06-12,-0.07138413685847589
2014-06-13,0.0221068497739072
2014-06-14,-0.04407668359823036
2014-06-15,-0.0018854988001372197
2014-06-16,0.02885110767645549
2014-06-17,0.01001502253380071
2014-06-18,0.0018178813419269524
2014-06-19,-0.00989772352358953
2014-06-20,-0.0156614461846053
2014-06-21,0.010494245091401622
2014-06-22,0.011055276381909618
2014-06-23,-0.02054340622929085
2014-06-24,-0.004059539918809363
2014-06-25,-0.03447690217391297
2014-06-26,0.024978012313104703
2014-06-27,0.03346490475373254
2014-06-28,-0.007638658253072084
2014-06-29,0.005856760374832737
2014-06-30,0.056562967892197724
2014-07-01,0.012753897024090799
2014-07-02,0.003886815920397968
2014-07-03,-0.01192504258943794
2014-07-04,-0.021943573667711602
2014-07-05,-0.0016025641025640969
2014-07-06,0.005939004815409321
2014-07-07,-0.020903143449816586
2014-07-08,0.0027705345501953804
2014-07-09,0.012514220705347023
2014-07-10,-0.007383627608346766
2014-07-11,0.023447606727037495
2014-07-12,0.004740085321535803
2014-07-13,-0.012423337002673396
2014-07-14,-0.01544585987261149
2014-07-15,0.0021025392204432336
2014-07-16,-0.007746933505487497
2014-07-17,0.019193233571893398
2014-07-18,0.0014363230130864935
2014-07-19,-0.0007968127490040056
2014-07-20,-0.009569377990430672
2014-07-21,0.006602254428341503
2014-07-22,-0.004159334506478984
2014-07-23,-0.001285140562248932
2014-07-24,-0.03184815827569576
2014-07-25,-0.0023259677687322844
2014-07-26,-0.007493755203996644
2014-07-27,-0.001677852348993314
2014-07-28,-0.011932773109243788
2014-07-29,-0.003572036060554562
2014-07-30,-0.03618982587913955
2014-07-31,0.04410201912858658
2014-08-01,0.01577608142493636
2014-08-02,-0.011857047428189604
2014-08-03,-0.004732127767449801
2014-08-04,0.0066225165562914245
2014-08-05,-0.006747638326585648
2014-08-06,0.0016983695652172948
2014-08-07,0.0050864699898269805
2014-08-08,0.005060728744939347
2014-08-09,-0.010574018126888185
2014-08-10,0.004410517387616553
2014-08-11,-0.027360243202161905
2014-08-12,-0.014238583087341383
2014-08-13,-0.045094239915448364
2014-08-14,-0.0688064932669249
2014-08-15,-0.016442155309033257
2014-08-16,0.051359516616314105
2014-08-17,-0.06992337164750961
2014-08-18,-0.047991761071060735
2014-08-19,0.0495456512332324
2014-08-20,0.0653473510616367
2014-08-21,0.002128482972136192
2014-08-22,-0.0034755744352190643
2014-08-23,-0.03565200542530522
2014-08-24,0.024110910186859513
2014-08-25,-0.013341181086913845
2014-08-26,0.01928812885265474
2014-08-27,0.005072181037846235
2014-08-28,-0.008540372670807539
2014-08-29,0.0035238841033673474
2014-08-30,-0.012875536480686733
2014-08-31,-0.047826086956521685
2014-09-01,-0.009547530095475376
2014-09-02,0.003562447611064501
2014-09-03,0.002296930465650604
2014-09-04,0.022916666666666696
2014-09-05,-0.01507128309572292
2014-09-06,0.0018610421836227076
2014-09-07,0.002683178534571784
2014-09-08,-0.02079044874433933
2014-09-09,-0.0016817321841496868
2014-09-10,0.010107391029690493
2014-09-11,-0.00250156347717323
2014-09-12,-0.0016718913270638014
2014-09-13,0.0010466820180028424
2014-09-14,-0.0010455876202425385
2014-09-15,0.0
2014-09-16,-0.022817667992463875
2014-09-17,-0.012210796915167021
2014-09-18,-0.07980915202775973
2014-09-19,-0.06269149186896072
2014-09-20,0.03469952225295447
2014-09-21,-0.024058323207776344
2014-09-22,0.0062250996015935645
2014-09-23,0.0811680277159117
2014-09-24,-0.029983978027008362
2014-09-25,-0.02713544124587064
2014-09-26,-0.018918263400436564
2014-09-27,-0.013597033374536438
2014-09-28,-0.04987468671679196
2014-09-29,-0.006067000791347921
2014-09-30,0.030254777070063632
2014-10-01,-0.013910355486862369
2014-10-02,-0.02011494252873558
2014-10-03,-0.03092508664356175
2014-10-04,-0.07757909215955983
2014-10-05,-0.036981807336713524
2014-10-06,0.0266336327036234
2014-10-07,0.0003016591251885359
2014-10-08,0.05820265379975864
2014-10-09,0.0284981476204047
2014-10-10,0.0022166805209200557
2014-10-11,-0.0013823610727121682
2014-10-12,0.03322259136212624
2014-10-13,0.037781350482315235
2014-10-14,0.025303382390911455
2014-10-15,-0.009821203727021
2014-10-16,-0.03407934893184128
2014-10-17,0.0018430753027909308
2014-10-18,0.02733245729303535
2014-10-19,-0.009209516500383597
2014-10-20,-0.017815646785437678
2014-10-21,0.00525762355415349
2014-10-22,-0.00915271966527198
2014-10-23,-0.060965954077592976
2014-10-24,-0.0019673974142776496
2014-10-25,-0.02365530836384122
2014-10-26,0.0057686760888375765
2014-10-27,0.0040149125322628265
2014-10-28,0.00285632676378178
2014-10-29,-0.04557106237539166
2014-10-30,0.02924500149209175
2014-10-31,-0.02029573789504202
2014-11-01,-0.03699319325244155
2014-11-02,-0.008912108174554345
2014-11-03,0.005271317829457223
2014-11-04,0.011721159777914991
2014-11-05,0.030487804878048808
2014-11-06,0.028698224852071075
2014-11-07,-0.0166810468794939
2014-11-08,0.004679730915472469
2014-11-09,0.05385735080058218
2014-11-10,0.014088397790055218
2014-11-11,-0.004630890765459084
2014-11-12,0.18226600985221686
2014-11-13,-0.007638888888888862
2014-11-14,-0.07511080009330529
2014-11-15,-0.05447667087011354
2014-11-16,0.028540944251800537
2014-11-17,-0.002334024896265663
2014-11-18,-0.01429685469196773
2014-11-19,0.005801687763713037
2014-11-20,-0.06318825380178283
2014-11-21,-0.015393226980128794
2014-11-22,0.0005685048322909836
2014-11-23,0.0394886363636362
2014-11-24,0.03552883301448473
2014-11-25,-0.006598046978094518
2014-11-26,-0.02922422954303927
2014-11-27,0.009304871373837065
2014-11-28,0.02386117136659438
2014-11-29,-0.0034427966101695517
2014-11-30,-0.00372043582248216
2014-12-01,0.009869298479594724
2014-12-02,0.00528262017960901
2014-12-03,-0.009458749343142503
2014-12-04,-0.019098143236074283
2014-12-05,0.02109248242293127
2014-12-06,-0.0034427966101695517
2014-12-07,0.0005314908317830547
2014-12-08,-0.030544488711819362
2014-12-09,-0.03506849315068494
2014-12-10,-0.01220897217490069
2014-12-11,-0.0005748778384593312
2014-12-12,0.016393442622950838
2014-12-13,-0.014714204867006142
2014-12-14,0.003446295232624852
2014-12-15,-0.011448196908986796
2014-12-16,-0.0440069484655472
2014-12-17,-0.030890369473046575
2014-12-18,-0.030312499999999964
2014-12-19,0.02417015791169841
2014-12-20,0.03964757709251088
2014-12-21,-0.023607748184019228
2014-12-22,0.025418474891506504
2014-12-23,0.013603385731559836
2014-12-24,-0.03847300924545194
2014-12-25,-0.010545905707195935
2014-12-26,0.034482758620689724
2014-12-27,-0.044545454545454555
2014-12-28,0.0038058991436726863
2014-12-29,-0.00758293838862556
2014-12-30,-0.008914358484559126
2014-12-31,0.022165114037905553
2015-01-01,-0.010370835952231316
2015-01-02,0.0009526833915529664
2015-01-03,-0.08914974619289329
2015-01-04,-0.0780215952629747
2015-01-05,0.03815640347563298
2015-01-06,0.02729257641921401
2015-01-07,0.03188097768331555
2015-01-08,-0.029522828698935855
2015-01-09,0.018747789175804774
2015-01-10,-0.050694444444444486
2015-01-11,-0.0314557425018287
2015-01-12,0.01699395770392753
2015-01-13,-0.1782398811734125
2015-01-14,-0.2548576592860371
2015-01-15,0.2722862340812613
2015-01-16,-0.013822688274547246
2015-01-17,-0.035282745287578576
2015-01-18,0.05511022044088176
2015-01-19,0.02516619183285851
2015-01-20,-0.024548402037980588
2015-01-21,0.08357075023741678
2015-01-22,0.019719544259421573
2015-01-23,-0.0021486892995272733
2015-01-24,0.06890611541774327
2015-01-25,0.015713134568896114
2015-01-26,0.06783022610075373
2015-01-27,-0.021916790490341675
2015-01-28,-0.10292442081276121
2015-01-29,-0.009314140558848383
2015-01-30,-0.009401709401709368
2015-01-31,-0.05737704918032793
2015-02-01,0.03112128146453097
2015-02-02,0.060363959165556924
2015-02-03,-0.04813729593972371
2015-02-04,-0.0035180299032542273
2015-02-05,-0.044571932921447455
2015-02-06,0.03002309468822162
2015-02-07,0.02107623318385654
2015-02-08,-0.017566974088713216
2015-02-09,-0.015198927134555063
2015-02-10,-0.002723558783477187
2015-02-11,-0.004096495220755503
2015-02-12,0.013711151736745864
2015-02-13,0.0649233543733092
2015-02-14,0.09483488569009335
2015-02-15,-0.09783449342614081
2015-02-16,0.010715816545220802
2015-02-17,0.031382527565733565
2015-02-18,-0.03289473684210531
2015-02-19,0.028486394557823314
2015-02-20,0.010748243075651143
2015-02-21,-0.00040899795501014857
2015-02-22,-0.03559738134206225
2015-02-23,0.013152312261349275
2015-02-24,0.00041876046901179187
2015-02-25,-0.006697362913352878
2015-02-26,-0.003371260008428245
2015-02-27,0.07188160676532762
2015-02-28,0.002366863905325367
2015-03-01,0.014954742227469398
2015-03-02,0.06165180302442819
2015-03-03,0.0248356464572681
2015-03-04,-0.031004989308624498
2015-03-05,0.012136815005516777
2015-03-06,-0.009447674418604501
2015-03-07,0.008437270726338708
2015-03-08,-0.0014550745725717684
2015-03-09,0.0564663023679417
2015-03-10,0.004827586206896495
2015-03-11,0.01441317776252582
2015-03-12,-0.005751014884979866
2015-03-13,-0.022796869683565757
2015-03-14,-0.01949860724233976
2015-03-15,0.011718749999999778
2015-03-16,0.019305019305019266
2015-03-17,-0.017217630853994526
2015-03-18,-0.103363700070077
2015-03-19,0.019538882375927935
2015-03-20,0.003449597546953065
2015-03-21,-0.008021390374331583
2015-03-22,0.034270311898344286
2015-03-23,-0.011541325390915902
2015-03-24,-0.07080979284369116
2015-03-25,-0.001216051884880387
2015-03-26,0.006493506493506551
2015-03-27,-0.003225806451612967
2015-03-28,0.01941747572815533
2015-03-29,-0.03928571428571426
2015-03-30,0.01941346551011991
2015-03-31,-0.010940032414910927
2015-04-01,0.008603031544448969
2015-04-02,0.025995125913891082
2015-04-03,0.0075217735550277
2015-04-04,-0.006286836935166962
2015-04-05,0.026492684855674353
2015-04-06,-0.017719568567026278
2015-04-07,-0.007843137254901933
2015-04-08,-0.033201581027668015
2015-04-09,-0.005314799672935355
2015-04-10,-0.03534730785039053
2015-04-11,0.007669365146996121
2015-04-12,-0.0025369978858350573
2015-04-13,-0.05214073760067828
2015-04-14,-0.025044722719141266
2015-04-15,0.022935779816513735
2015-04-16,0.022421524663677195
2015-04-17,-0.023684210526315863
2015-04-18,0.003593890386343279
2015-04-19,-0.0017905102954342
2015-04-20,0.0053811659192823935
2015-04-21,0.04237288135593231
2015-04-22,0.0004278990158324003
2015-04-23,0.006843455945252375
2015-04-24,-0.018266779949023038
2015-04-25,-0.02163565556036351
2015-04-26,-0.032728881026094725
2015-04-27,0.04709647919524462
2015-04-28,-0.013973799126637543
2015-04-29,-0.001771479185119551
2015-04-30,0.04614019520851831
2015-05-01,-0.011026293469041604
2015-05-02,0.009005145797598813
2015-05-03,0.01997450063748407
2015-05-04,-0.004166666666666652
2015-05-05,-0.013389121338912124
2015-05-06,-0.02459711620016969
2015-05-07,0.03347826086956518
2015-05-08,0.0252419015565839
2015-05-09,-0.009437833401723328
2015-05-10,-0.0057995028997515075
2015-05-11,0.007500000000000062
2015-05-12,-0.0008271298593880427
2015-05-13,-0.021523178807946963
2015-05-14,0.002115059221658111
2015-05-15,0.0012663571127056183
2015-05-16,-0.004215851602023646
2015-05-17,0.0004233700254023809
2015-05-18,-0.015658061785865485
2015-05-19,-0.002579535683576939
2015-05-20,0.008620689655172376
2015-05-21,0.005982905982905962
2015-05-22,0.021240441801189558
2015-05-23,-0.006239600665557399
2015-05-24,0.008790288823775638
2015-05-25,-0.014937759336099532
2015-05-26,0.0016849199663016012
2015-05-27,-0.002102607232968845
2015-05-28,0.0
2015-05-29,-0.0012642225031606058
2015-05-30,-0.016033755274261652
2015-05-31,-0.014579759862778596
2015-06-01,-0.029155787641427455
2015-06-02,0.011653966831017382
2015-06-03,-0.00044306601683652413
2015-06-04,-0.006205673758865271
2015-06-05,0.004906333630686932
2015-06-06,-0.0026631158455393544
2015-06-07,-0.005340453938584733
2015-06-08,0.02281879194630876
2015-06-09,0.004374453193350725
2015-06-10,-0.0034843205574912606
2015-06-11,0.004807692307692291
2015-06-12,0.002609830361026466
2015-06-13,0.008676789587852562
2015-06-14,0.005591397849462387
2015-06-15,0.01368691189050475
2015-06-16,0.05400843881856554
2015-06-17,-0.009607686148919159
2015-06-18,0.004042037186742009
2015-06-19,-0.01731078904991956
2015-06-20,0.0036870135190496534
2015-06-21,-0.003673469387755146
2015-06-22,0.013928717738631802
2015-06-23,-0.014949494949494935
2015-06-24,-0.01312551271534046
2015-06-25,0.00831255195344971
2015-06-26,0.0012366034624897715
2015-06-27,0.03211198023878126
2015-06-28,-0.007179896290386845
2015-06-29,0.03254319003615902
2015-06-30,0.027626459143968995
2015-07-01,-0.02461188943581971
2015-07-02,-0.010481366459627384
2015-07-03,0.001961553550411832
2015-07-04,0.019968676585747858
2015-07-05,0.03685220729366612
2015-07-06,-0.003702332469455727
2015-07-07,-0.01077666295057611
2015-07-08,0.009015777610819065
2015-07-09,0.0018615040953089412
2015-07-10,0.053883314752879885
2015-07-11,0.02961918194640334
2015-07-12,0.06301369863013684
2015-07-13,-0.06443298969072164
2015-07-14,-0.011707988980716122
2015-07-15,-0.012543554006968716
2015-07-16,-0.023994354269583518
2015-07-17,0.010845986984815648
2015-07-18,-0.02002861230329045
2015-07-19,-0.0029197080291971655
2015-07-20,0.016471449487554857
2015-07-21,-0.009362621534029447
2015-07-22,0.0050890585241729624
2015-07-23,-0.003616636528028905
2015-07-24,0.046823956442831216
2015-07-25,0.0010402219140084323
2015-07-26,0.010737790093522825
2015-07-27,0.004112405757368043
2015-07-28,0.0023890784982933955
2015-07-29,-0.018045624787197845
2015-07-30,-0.004854368932038722
2015-07-31,-0.011498257839721249
2015-08-01,-0.011279520620373629
2015-08-02,0.0032085561497325887
2015-08-03,0.0007107320540158391
2015-08-04,0.009588068181818121
2015-08-05,-0.009145269081955787
2015-08-06,-0.013134540291089736
2015-08-07,-0.0003597122302159139
2015-08-08,-0.06944944224541183
2015-08-09,0.020494972931167643
2015-08-10,-0.002273588480484867
2015-08-11,0.021648309912647212
2015-08-12,-0.004832713754646889
2015-08-13,-0.016062756817332824
2015-08-14,0.006074411541381997
2015-08-15,-0.016981132075471694
2015-08-16,-0.01305182341650668
2015-08-17,0.0
2015-08-18,-0.04045118630882938
2015-08-19,-0.08390758005674903
2015-08-20,0.03849557522123881
2015-08-21,-0.009799744354495044
2015-08-22,-0.012478485370051695
2015-08-23,-0.0117647058823529
2015-08-24,-0.0679012345679012
2015-08-25,0.043046357615893927
2015-08-26,0.020408163265306145
2015-08-27,-0.010222222222222244
2015-08-28,0.039964077233947126
2015-08-29,-0.013385146804835935
2015-08-30,-0.00043763676148789177
2015-08-31,0.004816112084063073
2015-09-01,-0.010021786492374729
2015-09-02,0.0061619718309859906
2015-09-03,-0.01049868766404205
2015-09-04,0.01812555260831128
2015-09-05,0.01476335214937019
2015-09-06,0.02652973898160038
2015-09-07,-0.0012505210504377695
2015-09-08,0.015025041736226985
2015-09-09,-0.023848684210526216
2015-09-10,0.0029486099410278577
2015-09-11,0.007559848803023961
2015-09-12,-0.01792413505627355
2015-09-13,-0.022920203735144362
2015-09-14,-0.0013032145960033548
2015-09-15,-0.0017398869073510514
2015-09-16,-0.0039215686274509665
2015-09-17,0.017935258092738326
2015-09-18,-0.0021486892995272733
2015-09-19,-0.004737295434969813
2015-09-20,0.0
2015-09-21,-0.02077022933794892
2015-09-22,0.016349977905435242
2015-09-23,-0.00043478260869567187
2015-09-24,0.016963897346672585
2015-09-25,0.0051325919589391145
2015-09-26,-0.0029787234042553123
2015-09-27,-0.007682458386683799
2015-09-28,0.027526881720430163
2015-09-29,-0.009208874005860235
2015-09-30,-0.003379805661174462
2015-10-01,0.005086901229334417
2015-10-02,-0.001687051876845258
2015-10-03,0.008027038445289403
2015-10-04,-0.0012573344509638762
2015-10-05,0.007553503986571508
2015-10-06,0.02498958767180337
2015-10-07,-0.012596505485574894
2015-10-08,-0.0016460905349794386
2015-10-09,0.00577081615828523
2015-10-10,0.0057377049180327155
2015-10-11,0.008964955175223999
2015-10-12,-0.008885298869143687
2015-10-13,0.013854930725346382
2015-10-14,0.014067524115755736
2015-10-15,0.00832342449464929
2015-10-16,0.033411949685534514
2015-10-17,0.025484975275770427
2015-10-18,-0.02930267062314551
2015-10-19,0.008024455483377935
2015-10-20,0.022744503411675554
2015-10-21,-0.010007412898443202
2015-10-22,0.027330587794833328
2015-10-23,0.009110787172011747
2015-10-24,0.020585048754063084
2015-10-25,0.018754423213021676
2015-10-26,-0.009725599166377052
2015-10-27,0.033672395650648834
2015-10-28,0.02986087546657612
2015-10-29,0.03327841845140034
2015-10-30,0.043048469387755084
2015-10-31,-0.04860898807704073
2015-11-01,0.03791773778920304
2015-11-02,0.11238390092879258
2015-11-03,0.10353465070971324
2015-11-04,0.011097099621689699
2015-11-05,-0.04539785482664005
2015-11-06,-0.0337078651685393
2015-11-07,0.04137371552190383
2015-11-08,-0.03505582965463516
2015-11-09,0.023143164693218532
2015-11-10,-0.11441346659652818
2015-11-11,-0.09504009504009503
2015-11-12,0.09583196586806686
2015-11-13,-0.0002994908655284956
2015-11-14,-0.005991611743559
2015-11-15,-0.04309825195901151
2015-11-16,0.040000000000000036
2015-11-17,0.011205330102967759
2015-11-18,0.005989817310572132
2015-11-19,-0.032450133968442874
2015-11-20,-0.0119999999999999
2015-11-21,0.011211460604173107
2015-11-22,-0.005851555281798482
2015-11-23,-0.0021685254027261625
2015-11-24,-0.01148711580254591
2015-11-25,0.02858040201005041
2015-11-26,0.08000000000000007
2015-11-27,0.016398077466779792
2015-11-28,-0.010292072322670376
2015-11-29,0.042158516020236014
2015-11-30,0.01941747572815533
2015-12-01,-0.042857142857142816
2015-12-02,-0.00497512437810943
2015-12-03,0.0008333333333334636
2015-12-04,0.0038856508465168194
2015-12-05,0.06911805363560952
2015-12-06,0.017326092578225927
2015-12-07,0.0022877478393492634
2015-12-08,0.04159269591681447
2015-12-09,0.012904796688580467
2015-12-10,-0.0012019230769231282
2015-12-11,0.08255114320096268
2015-12-12,-0.03890618052467765
2015-12-13,0.005551700208188626
2015-12-14,0.016793190706234196
2015-12-15,0.046606334841629016
2015-12-16,-0.01859057501080852
2015-12-17,0.0033039647577093323
2015-12-18,0.01690450054884729
2015-12-19,-0.0043177892918825345
2015-12-20,-0.042064180398959206
2015-12-21,-0.009506564056133926
2015-12-22,-0.0013711151736746086
2015-12-23,0.012356979405034219
2015-12-24,0.02396021699819184
2015-12-25,0.002207505518763808
2015-12-26,-0.08502202643171808
2015-12-27,0.016851227732306295
2015-12-28,-0.0014204545454544748
2015-12-29,0.023944997629208098
2015-12-30,-0.011113683723083967
2015-12-31,0.006789978927651541
2016-01-01,0.009302325581395321
2016-01-02,-0.0006912442396314056
2016-01-03,-0.00691722388747984
2016-01-04,0.006036684467146669
2016-01-05,-0.004846526655896688
2016-01-06,-0.0009276437847866026
2016-01-07,0.06081708449396461
2016-01-08,-0.00897155361050328
2016-01-09,-0.010156767498343933
2016-01-10,-0.004684363149676574
2016-01-11,0.003361721201255108
2016-01-12,-0.006030824212642338
2016-01-13,-0.028764044943820233
2016-01-14,-0.007172605275335364
2016-01-15,-0.13237007690515035
2016-01-16,0.03411227504700509
2016-01-17,-0.00649350649350644
2016-01-18,0.004967320261437758
2016-01-19,-0.012747138397502522
2016-01-20,0.09249011857707523
2016-01-21,-0.010612638687891973
2016-01-22,-0.06728425158459284
2016-01-23,0.015682174594877196
2016-01-24,0.03474009264024702
2016-01-25,-0.023128574981347905
2016-01-26,-0.0076374745417515655
2016-01-27,0.01334017444843516
2016-01-28,-0.0387341772151899
2016-01-29,0.0015801948907032681
2016-01-30,-0.006573757559821147
2016-01-31,-0.021175224986765495
2016-02-01,0.006489994591671211
2016-02-02,0.0045674368619021966
2016-02-03,-0.015779620219309898
2016-02-04,0.06141304347826093
2016-02-05,-0.010496671786994427
2016-02-06,-0.02535575679172064
2016-02-07,0.0031855588001061808
2016-02-08,-0.014024874305371693
2016-02-09,0.007246376811594235
2016-02-10,0.017585931254995968
2016-02-11,-0.00628436763550666
2016-02-12,0.011857707509881354
2016-02-13,0.015885416666666652
2016-02-14,0.03947705716482952
2016-02-15,-0.01085080147965467
2016-02-16,0.013213662428321893
2016-02-17,0.026328740157480324
2016-02-18,0.010309278350515427
2016-02-19,-0.0033222591362125353
2016-02-20,0.04785714285714282
2016-02-21,-0.004998863894569494
2016-02-22,-0.0002283626398720262
2016-02-23,-0.04088624942896313
2016-02-24,0.00666825434627305
2016-02-25,0.001892595221197002
2016-02-26,0.008972845336481683
2016-02-27,0.009361104610344118
2016-02-28,0.002782286111755239
2016-02-29,0.008554913294797739
2016-03-01,-0.005043558000916937
2016-03-02,-0.019815668202765035
2016-03-03,-0.013634226610249045
2016-03-04,-0.02407054337464254
2016-03-05,-0.02564102564102566
2016-03-06,0.01754385964912286
2016-03-07,0.021921182266009698
2016-03-08,-0.007230657989877098
2016-03-09,0.002184996358339575
2016-03-10,0.007267441860465018
2016-03-11,0.007936507936507908
2016-03-12,-0.020758768790264948
2016-03-13,0.004873294346978474
2016-03-14,0.004607177497575332
2016-03-15,0.0019309678976586753
2016-03-16,0.0019272464466393302
2016-03-17,0.0055301755229622
2016-03-18,-0.023912003825920625
2016-03-19,0.0012248897599216324
2016-03-20,0.006850990946904778
2016-03-21,-0.000972053462940381
2016-03-22,0.012405740695694334
2016-03-23,0.001922152811148603
2016-03-24,-0.0055155875299760515
2016-03-25,0.002411381721726613
2016-03-26,0.0019244647582390417
2016-03-27,0.019447779111644747
2016-03-28,-0.005652378709373629
2016-03-29,-0.0170535291331122
2016-03-30,-0.00626506024096396
2016-03-31,0.008001939864209495
2016-04-01,-0.00024055809477985246
2016-04-02,0.006977863330124956
2016-04-03,0.0014336917562725038
2016-04-04,0.0004772130756383053
2016-04-05,0.006677796327211993
2016-04-06,-0.0018952854773750527
2016-04-07,-0.002848326608117735
2016-04-08,-0.005712925493930099
2016-04-09,0.0007182188173331383
2016-04-10,0.005502392344497675
2016-04-11,0.002617178206043125
2016-04-12,0.007831039392501182
2016-04-13,-0.0028255238992229703
2016-04-14,0.0011806375442739991
2016-04-15,0.011084905660377231
2016-04-16,0.0030324236062515553
2016-04-17,-0.008604651162790633
2016-04-18,0.003284072249589487
2016-04-19,0.0168342296001871
2016-04-20,0.014486088756035853
2016-04-21,0.018359020852221297
2016-04-22,-0.008902737591809484
2016-04-23,0.010779249943858149
2016-04-24,0.016662963785825324
2016-04-25,0.008959790209790208
2016-04-26,0.00931340697422578
2016-04-27,-0.04077253218884125
2016-04-28,0.003355704697986628
2016-04-29,0.01449275362318847
2016-04-30,-0.014285714285714235
2016-05-01,0.008249721293199563
2016-05-02,-0.01769128704113221
2016-05-03,0.01373255290409725
2016-05-04,-0.009993337774816813
2016-05-05,0.005159264244055661
2016-05-06,0.025663914304842717
2016-05-07,-0.002393385552654559
2016-05-08,-0.001308615049073092
2016-05-09,0.005459707359685595
2016-05-10,-0.02389226759339702
2016-05-11,0.0068980863373386825
2016-05-12,0.004198895027624161
2016-05-13,0.0022007042253520126
2016-05-14,0.002195871761089263
2016-05-15,0.0037248028045575587
2016-05-16,-0.006985374372407871
2016-05-17,-0.003517256539898761
2016-05-18,0.0019854401058900795
2016-05-19,-0.025319242624394556
2016-05-20,-0.0013553196295459369
2016-05-21,0.0033928975344945655
2016-05-22,-0.00901713255184855
2016-05-23,0.009326660600545766
2016-05-24,0.005409060175794567
2016-05-25,0.008294104460883078
2016-05-26,0.007781236104935418
2016-05-27,0.04566512243547316
2016-05-28,0.10590717299578079
2016-05-29,-0.015642884395269063
2016-05-30,0.03158914728682172
2016-05-31,-0.0063873755401089305
2016-06-01,0.016071090943467592
2016-06-02,-0.0005582433941198062
2016-06-03,0.0556693353193074
2016-06-04,0.008818342151675429
2016-06-05,0.005069930069929951
2016-06-06,0.015133066620281799
2016-06-07,-0.013708019191226883
2016-06-08,0.00851285615010422
2016-06-09,-0.00999138673557265
2016-06-10,0.005568122498694761
2016-06-11,0.023706523620003583
2016-06-12,0.1266058147396889
2016-06-13,0.05041260315078766
2016-06-14,-0.02142551064133691
2016-06-15,0.008319953291490156
2016-06-16,0.1019108280254779
2016-06-17,-0.022727272727272818
2016-06-18,0.013308240354886314
2016-06-19,0.009551605200318392
2016-06-20,-0.03547963206307492
2016-06-21,-0.09073569482288835
2016-06-22,-0.11507341923883718
2016-06-23,0.0511344395529969
2016-06-24,0.05815077319587636
2016-06-25,0.010047191353326212
2016-06-26,-0.05742275810097974
2016-06-27,0.030860249440358256
2016-06-28,0.0003102218085930808
2016-06-29,-0.01302527523647079
2016-06-30,0.05263157894736836
2016-07-01,0.006865671641790971
2016-07-02,0.034835458049214285
2016-07-03,-0.05228477295516398
2016-07-04,0.02055622732769047
2016-07-05,-0.01703199052132698
2016-07-06,0.013560343528702834
2016-07-07,-0.05559684852088609
2016-07-08,0.04328663623484963
2016-07-09,-0.016596258298129163
2016-07-10,-0.00721080085915915
2016-07-11,-0.0006181424818419989
2016-07-12,0.036956857893923
2016-07-13,-0.014017297942141349
2016-07-14,-0.005898366606170713
2016-07-15,0.010497489730716625
2016-07-16,-0.005269497139415824
2016-07-17,0.023611321325866408
2016-07-18,-0.008723939080289789
2016-07-19,0.0010441527446301002
2016-07-20,-0.009983609000149052
2016-07-21,0.0003010234798315192
2016-07-22,-0.020312970207643666
2016-07-23,0.0062970357855935966
2016-07-24,0.006257631257631013
2016-07-25,-0.008038829061125408
2016-07-26,0.0006116207951070152
2016-07-27,0.00015281173594128283
2016-07-28,-0.0006111535523299905
2016-07-29,0.001987463690567015
2016-07-30,-0.0010680500457734832
2016-07-31,-0.05009928211394543
2016-08-01,-0.023958835825695468
2016-08-02,-0.15420098846787478
2016-08-03,0.10323334631865988
2016-08-04,0.017302259887005844
2016-08-05,-0.0026032627559875454
2016-08-06,0.020532451713937583
2016-08-07,0.007331628303495208
2016-08-08,-0.0027081922816518667
2016-08-09,-0.006619144602851512
2016-08-10,0.009567743037758536
2016-08-11,-0.005246234557454765
2016-08-12,-0.0011908812521264078
2016-08-13,-0.004258218361437582
2016-08-14,-0.026513855627779637
2016-08-15,-0.0036900369003690647
